customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,day_of_week,month,quarter,total_price,revenue,qty_7d_ma,qty_30d_ma,qty_lag_1,price_lag_1,avg_price,target
58368,2024-12-08,522,20,Fashion,Dress,3,162.83,Bank Transfer,Amandamouth,5.0,F,23,6,12,4,488.49,488.49,3.2857142857142856,3.269230769230769,4.0,203.94,222.9042105263158,3
79928,2024-12-16,246,20,Fashion,Dress,3,30.61,Cash on Delivery,East Chris,,,50,0,12,4,91.83,91.83,3.4285714285714284,3.259259259259259,3.0,162.83,222.9042105263158,3
90540,2024-12-19,259,20,Fashion,Dress,4,438.66,Credit Card,Port Dawn,4.0,M,49,3,12,4,1754.64,1754.64,3.4285714285714284,3.2857142857142856,3.0,30.61,222.9042105263158,4
27123,2024-12-27,144,20,Fashion,Dress,3,162.7,Bank Transfer,Saunderston,5.0,F,18,4,12,4,488.1,488.09999999999997,3.5714285714285716,3.2758620689655173,4.0,438.66,222.9042105263158,3
41567,2025-01-25,292,20,Fashion,Dress,4,256.18,Credit Card,New Jenniferberg,,F,32,5,1,1,1024.72,1024.72,3.4285714285714284,3.3,3.0,162.7,222.9042105263158,4
46059,2025-01-27,266,20,Fashion,Dress,4,474.27,Cash on Delivery,Lake Tracy,5.0,F,40,0,1,1,1897.08,1897.08,3.5714285714285716,3.4,4.0,256.18,222.9042105263158,4
26392,2025-01-28,282,20,Fashion,Dress,1,467.54,Cash on Delivery,Port Wandashire,3.0,F,73,1,1,1,467.54,467.54,3.142857142857143,3.3,4.0,474.27,222.9042105263158,1
45081,2025-02-05,721,20,Fashion,Dress,4,31.75,Bank Transfer,East Charles,,,55,2,2,1,127.0,127.0,3.2857142857142856,3.2666666666666666,1.0,467.54,222.9042105263158,4
54371,2025-02-05,325,20,Fashion,Dress,4,156.87,Cash on Delivery,East Jamesborough,3.0,,37,2,2,1,627.48,627.48,3.4285714285714284,3.2333333333333334,4.0,31.75,222.9042105263158,4
92246,2025-02-11,988,20,Fashion,Dress,3,345.18,Credit Card,Lewisburgh,5.0,F,21,1,2,1,1035.54,1035.54,3.2857142857142856,3.2,4.0,156.87,222.9042105263158,3
35152,2025-03-01,106,20,Fashion,Dress,1,87.9,Bank Transfer,Christopherville,,M,64,5,3,1,87.9,87.9,3.0,3.1666666666666665,3.0,345.18,222.9042105263158,1
63014,2025-03-12,323,20,Fashion,Dress,3,62.81,Bank Transfer,East David,,F,39,2,3,1,188.43,188.43,2.857142857142857,3.2,1.0,87.9,222.9042105263158,3
66977,2025-03-18,568,20,Fashion,Dress,1,354.32,Bank Transfer,Henryborough,5.0,M,67,1,3,1,354.32,354.32,2.4285714285714284,3.1,3.0,62.81,222.9042105263158,1
52835,2024-04-11,159,40,Books & Stationery,Eraser,2,381.5,Cash on Delivery,North Davidchester,4.0,F,31,3,4,2,763.0,763.0,2.0,2.0,0.0,381.5,233.24145833333333,2
29895,2024-04-17,150,40,Books & Stationery,Eraser,3,211.29,Bank Transfer,Ramirezmouth,5.0,M,47,2,4,2,633.87,633.87,2.5,2.5,2.0,381.5,233.24145833333333,3
49765,2024-04-21,389,40,Books & Stationery,Eraser,3,385.37,Credit Card,Jensenstad,1.0,M,35,6,4,2,1156.11,1156.1100000000001,2.6666666666666665,2.6666666666666665,3.0,211.29,233.24145833333333,3
15676,2024-04-22,649,40,Books & Stationery,Eraser,3,355.78,Cash on Delivery,Rachelland,,M,72,0,4,2,1067.34,1067.34,2.75,2.75,3.0,385.37,233.24145833333333,3
71490,2024-04-23,364,40,Books & Stationery,Eraser,1,195.85,Credit Card,Robertton,1.0,M,45,1,4,2,195.85,195.85,2.4,2.4,3.0,355.78,233.24145833333333,1
96674,2024-04-30,674,40,Books & Stationery,Eraser,3,312.17,Bank Transfer,Reedside,,M,21,1,4,2,936.51,936.51,2.5,2.5,1.0,195.85,233.24145833333333,3
84845,2024-05-15,614,40,Books & Stationery,Eraser,4,73.59,Credit Card,Mejiahaven,,M,71,2,5,2,294.36,294.36,2.7142857142857144,2.7142857142857144,3.0,312.17,233.24145833333333,4
11578,2024-05-22,787,40,Books & Stationery,Eraser,2,36.37,Bank Transfer,Brayfurt,4.0,,35,2,5,2,72.74,72.74,2.7142857142857144,2.625,4.0,73.59,233.24145833333333,2
16669,2024-05-25,360,40,Books & Stationery,Eraser,3,238.74,Bank Transfer,Nancytown,4.0,M,34,5,5,2,716.22,716.22,2.7142857142857144,2.6666666666666665,2.0,36.37,233.24145833333333,3
50980,2024-05-29,688,40,Books & Stationery,Eraser,2,44.8,Credit Card,New Donnatown,5.0,,27,2,5,2,89.6,89.6,2.5714285714285716,2.6,3.0,238.74,233.24145833333333,2
38096,2024-05-30,826,40,Books & Stationery,Eraser,1,67.7,Bank Transfer,Georgeville,5.0,M,58,3,5,2,67.7,67.7,2.2857142857142856,2.4545454545454546,2.0,44.8,233.24145833333333,1
63278,2024-05-31,722,40,Books & Stationery,Eraser,2,215.13,Cash on Delivery,Lake Matthew,5.0,,53,4,5,2,430.26,430.26,2.4285714285714284,2.4166666666666665,1.0,67.7,233.24145833333333,2
54901,2024-06-04,491,40,Books & Stationery,Eraser,3,376.28,Cash on Delivery,Stacieberg,5.0,F,23,1,6,2,1128.84,1128.84,2.4285714285714284,2.4615384615384617,2.0,215.13,233.24145833333333,3
11108,2024-06-26,575,40,Books & Stationery,Eraser,2,27.59,Credit Card,South Jeffrey,1.0,F,58,2,6,2,55.18,55.18,2.142857142857143,2.4285714285714284,3.0,376.28,233.24145833333333,2
92572,2024-06-29,634,40,Books & Stationery,Eraser,4,286.55,Credit Card,East David,,M,60,5,6,2,1146.2,1146.2,2.4285714285714284,2.533333333333333,2.0,27.59,233.24145833333333,4
93130,2024-07-11,233,40,Books & Stationery,Eraser,2,354.85,Credit Card,Eddiefurt,5.0,M,38,3,7,3,709.7,709.7,2.2857142857142856,2.5,4.0,286.55,233.24145833333333,2
83914,2024-07-12,738,40,Books & Stationery,Eraser,2,59.51,Bank Transfer,Holtbury,3.0,,25,4,7,3,119.02,119.02,2.2857142857142856,2.4705882352941178,2.0,354.85,233.24145833333333,2
90219,2024-07-15,430,40,Books & Stationery,Eraser,1,405.65,Cash on Delivery,West April,5.0,M,58,0,7,3,405.65,405.65,2.2857142857142856,2.388888888888889,2.0,59.51,233.24145833333333,1
65235,2024-07-29,554,40,Books & Stationery,Eraser,1,299.39,Credit Card,Joshuafort,3.0,M,19,0,7,3,299.39,299.39,2.142857142857143,2.3157894736842106,1.0,405.65,233.24145833333333,1
51963,2024-08-04,471,40,Books & Stationery,Eraser,3,149.61,Cash on Delivery,Lake Rachaelside,5.0,M,61,6,8,3,448.83,448.83000000000004,2.142857142857143,2.35,1.0,299.39,233.24145833333333,3
11849,2024-08-14,141,40,Books & Stationery,Eraser,5,409.35,Cash on Delivery,South Scott,4.0,,23,2,8,3,2046.75,2046.75,2.5714285714285716,2.4761904761904763,3.0,149.61,233.24145833333333,5
61294,2024-08-23,645,40,Books & Stationery,Eraser,2,229.57,Bank Transfer,Port Jameston,4.0,M,38,4,8,3,459.14,459.14,2.2857142857142856,2.4545454545454546,5.0,409.35,233.24145833333333,2
45719,2024-08-25,329,40,Books & Stationery,Eraser,3,348.31,Credit Card,Townsendville,3.0,M,26,6,8,3,1044.93,1044.93,2.4285714285714284,2.4782608695652173,2.0,229.57,233.24145833333333,3
39329,2024-08-28,218,40,Books & Stationery,Eraser,2,354.8,Cash on Delivery,Jessicastad,4.0,F,59,2,8,3,709.6,709.6,2.4285714285714284,2.4583333333333335,3.0,348.31,233.24145833333333,2
53811,2024-09-21,551,40,Books & Stationery,Eraser,5,426.37,Credit Card,Port Cristianfort,4.0,F,52,5,9,3,2131.85,2131.85,3.0,2.56,2.0,354.8,233.24145833333333,5
53474,2024-09-26,892,40,Books & Stationery,Eraser,5,280.15,Bank Transfer,Johnburgh,,F,44,3,9,3,1400.75,1400.75,3.5714285714285716,2.6538461538461537,5.0,426.37,233.24145833333333,5
13992,2024-09-28,375,40,Books & Stationery,Eraser,5,25.87,Cash on Delivery,Karenside,3.0,F,40,5,9,3,129.35,129.35,3.857142857142857,2.740740740740741,5.0,280.15,233.24145833333333,5
47637,2024-09-28,197,40,Books & Stationery,Eraser,2,484.93,Cash on Delivery,West Mary,,F,42,5,9,3,969.86,969.86,3.4285714285714284,2.7142857142857144,5.0,25.87,233.24145833333333,2
50538,2024-10-02,868,40,Books & Stationery,Eraser,2,246.64,Cash on Delivery,North Ryanfort,5.0,,33,2,10,4,493.28,493.28,3.4285714285714284,2.689655172413793,2.0,484.93,233.24145833333333,2
89076,2024-10-12,967,40,Books & Stationery,Eraser,3,94.54,Cash on Delivery,Wendychester,5.0,M,69,5,10,4,283.62,283.62,3.4285714285714284,2.7,2.0,246.64,233.24145833333333,3
45241,2024-10-14,448,40,Books & Stationery,Eraser,5,141.47,Cash on Delivery,Port Stacey,,F,29,0,10,4,707.35,707.35,3.857142857142857,2.8,3.0,94.54,233.24145833333333,5
48855,2024-11-05,809,40,Books & Stationery,Eraser,1,447.49,Bank Transfer,Watkinsburgh,,F,47,1,11,4,447.49,447.49,3.2857142857142856,2.7333333333333334,5.0,141.47,233.24145833333333,1
33851,2024-11-13,713,40,Books & Stationery,Eraser,5,83.92,Credit Card,Mcdanielchester,4.0,F,48,2,11,4,419.6,419.6,3.2857142857142856,2.8,1.0,447.49,233.24145833333333,5
29275,2024-11-23,180,40,Books & Stationery,Eraser,4,234.04,Credit Card,Port Tracystad,1.0,M,68,5,11,4,936.16,936.16,3.142857142857143,2.8333333333333335,5.0,83.92,233.24145833333333,4
42780,2024-11-26,482,40,Books & Stationery,Eraser,4,121.29,Credit Card,Port Craigfort,4.0,M,32,1,11,4,485.16,485.16,3.4285714285714284,2.933333333333333,4.0,234.04,233.24145833333333,4
76505,2024-12-11,295,40,Books & Stationery,Eraser,5,250.07,Bank Transfer,Armstrongberg,5.0,F,19,2,12,4,1250.35,1250.35,3.857142857142857,3.0,4.0,121.29,233.24145833333333,5
49580,2024-12-25,828,40,Books & Stationery,Eraser,1,373.83,Bank Transfer,Watsonchester,4.0,M,30,2,12,4,373.83,373.83,3.5714285714285716,2.9,5.0,250.07,233.24145833333333,1
73165,2024-12-29,237,40,Books & Stationery,Eraser,2,240.26,Credit Card,Mariaborough,1.0,F,48,6,12,4,480.52,480.52,3.142857142857143,2.9,1.0,373.83,233.24145833333333,2
27584,2025-01-10,366,40,Books & Stationery,Eraser,1,79.8,Credit Card,Port Diana,1.0,F,51,4,1,1,79.8,79.8,3.142857142857143,2.8333333333333335,2.0,240.26,233.24145833333333,1
36732,2025-01-12,704,40,Books & Stationery,Eraser,3,90.91,Cash on Delivery,North Carrie,5.0,M,42,6,1,1,272.73,272.73,2.857142857142857,2.8666666666666667,1.0,79.8,233.24145833333333,3
82168,2025-01-23,653,40,Books & Stationery,Eraser,2,473.57,Credit Card,West Matthewton,5.0,F,44,3,1,1,947.14,947.14,2.5714285714285716,2.9,3.0,90.91,233.24145833333333,2
22599,2025-01-28,888,40,Books & Stationery,Eraser,4,36.27,Bank Transfer,Port Sarahfort,5.0,F,18,1,1,1,145.08,145.08,2.5714285714285716,2.966666666666667,2.0,473.57,233.24145833333333,4
32569,2025-02-06,336,40,Books & Stationery,Eraser,2,336.89,Credit Card,Port Catherine,1.0,,26,3,2,1,673.78,673.78,2.142857142857143,2.933333333333333,4.0,36.27,233.24145833333333,2
45831,2025-02-07,685,40,Books & Stationery,Eraser,1,151.94,Bank Transfer,Sanchezside,4.0,F,74,4,2,1,151.94,151.94,2.142857142857143,2.9,2.0,336.89,233.24145833333333,1
25974,2025-02-12,123,40,Books & Stationery,Eraser,1,65.69,Credit Card,East Marymouth,4.0,F,71,2,2,1,65.69,65.69,2.0,2.8,1.0,151.94,233.24145833333333,1
97353,2025-02-20,626,40,Books & Stationery,Eraser,2,117.09,Bank Transfer,North Jacobland,,F,31,3,2,1,234.18,234.18,2.142857142857143,2.8,1.0,65.69,233.24145833333333,2
75278,2025-03-03,538,40,Books & Stationery,Eraser,3,266.15,Credit Card,Javierview,3.0,,59,0,3,1,798.4499999999999,798.4499999999999,2.142857142857143,2.8333333333333335,2.0,117.09,233.24145833333333,3
25702,2025-03-12,423,40,Books & Stationery,Eraser,4,306.66,Credit Card,New Brian,5.0,M,40,2,3,1,1226.64,1226.64,2.4285714285714284,2.933333333333333,3.0,266.15,233.24145833333333,4
82989,2024-05-24,892,10,Electronics,Headphones,1,474.75,Bank Transfer,Port Marvinmouth,5.0,F,61,4,5,2,474.75,474.75,1.0,1.0,0.0,474.75,243.93133333333333,1
10848,2024-05-26,281,10,Electronics,Headphones,5,120.02,Bank Transfer,Vickimouth,5.0,F,67,6,5,2,600.1,600.1,3.0,3.0,1.0,474.75,243.93133333333333,5
77076,2024-05-27,973,10,Electronics,Headphones,3,83.17,Bank Transfer,Adamsbury,,,71,0,5,2,249.51,249.51,3.0,3.0,5.0,120.02,243.93133333333333,3
24639,2024-05-30,797,10,Electronics,Headphones,3,238.77,Credit Card,Garzaport,,F,49,3,5,2,716.3100000000001,716.3100000000001,3.0,3.0,3.0,83.17,243.93133333333333,3
28742,2024-06-02,184,10,Electronics,Headphones,5,335.61,Cash on Delivery,Christinaview,,M,34,6,6,2,1678.0500000000002,1678.0500000000002,3.4,3.4,3.0,238.77,243.93133333333333,5
27836,2024-06-09,302,10,Electronics,Headphones,4,110.67,Cash on Delivery,Brownshire,4.0,F,73,6,6,2,442.68,442.68,3.5,3.5,5.0,335.61,243.93133333333333,4
47962,2024-06-13,396,10,Electronics,Headphones,3,23.45,Credit Card,Bryceland,,F,22,3,6,2,70.35,70.35,3.4285714285714284,3.4285714285714284,4.0,110.67,243.93133333333333,3
77850,2024-06-19,633,10,Electronics,Headphones,4,272.92,Bank Transfer,Lake Sharonstad,3.0,F,30,2,6,2,1091.68,1091.68,3.857142857142857,3.5,3.0,23.45,243.93133333333333,4
80222,2024-06-25,543,10,Electronics,Headphones,2,212.77,Credit Card,Schroederland,5.0,F,50,1,6,2,425.54,425.54,3.4285714285714284,3.3333333333333335,4.0,272.92,243.93133333333333,2
19405,2024-06-29,433,10,Electronics,Headphones,4,48.94,Bank Transfer,Curtisshire,,F,23,5,6,2,195.76,195.76,3.5714285714285716,3.4,2.0,212.77,243.93133333333333,4
54318,2024-06-29,142,10,Electronics,Headphones,2,491.97,Cash on Delivery,East Blakeborough,4.0,M,18,5,6,2,983.94,983.94,3.4285714285714284,3.272727272727273,4.0,48.94,243.93133333333333,2
96065,2024-07-01,297,10,Electronics,Headphones,2,389.81,Bank Transfer,Hickmanside,4.0,F,62,0,7,3,779.62,779.62,3.0,3.1666666666666665,2.0,491.97,243.93133333333333,2
89715,2024-07-06,941,10,Electronics,Headphones,1,213.83,Credit Card,South Lauren,,,28,5,7,3,213.83,213.83,2.5714285714285716,3.0,2.0,389.81,243.93133333333333,1
97390,2024-07-24,512,10,Electronics,Headphones,3,312.87,Credit Card,Davidborough,5.0,F,71,2,7,3,938.61,938.61,2.5714285714285716,3.0,1.0,213.83,243.93133333333333,3
87653,2024-07-28,653,10,Electronics,Headphones,2,459.77,Credit Card,Johnland,5.0,M,28,6,7,3,919.54,919.54,2.2857142857142856,2.933333333333333,3.0,312.87,243.93133333333333,2
44035,2024-08-10,974,10,Electronics,Headphones,4,292.12,Cash on Delivery,Cassandraville,4.0,F,39,5,8,3,1168.48,1168.48,2.5714285714285716,3.0,2.0,459.77,243.93133333333333,4
23747,2024-08-15,558,10,Electronics,Headphones,1,51.1,Credit Card,Tammymouth,2.0,,36,3,8,3,51.1,51.1,2.142857142857143,2.8823529411764706,4.0,292.12,243.93133333333333,1
49509,2024-08-18,508,10,Electronics,Headphones,1,194.81,Cash on Delivery,Phelpsstad,5.0,F,58,6,8,3,194.81,194.81,2.0,2.7777777777777777,1.0,51.1,243.93133333333333,1
57134,2024-08-29,101,10,Electronics,Headphones,4,49.31,Credit Card,Barronborough,,F,42,3,8,3,197.24,197.24,2.2857142857142856,2.8421052631578947,1.0,194.81,243.93133333333333,4
69068,2024-09-07,220,10,Electronics,Headphones,5,252.5,Cash on Delivery,West Tamiville,5.0,M,71,5,9,3,1262.5,1262.5,2.857142857142857,2.95,4.0,49.31,243.93133333333333,5
43226,2024-09-09,221,10,Electronics,Headphones,1,306.53,Cash on Delivery,North David,5.0,M,32,0,9,3,306.53,306.53,2.5714285714285716,2.857142857142857,5.0,252.5,243.93133333333333,1
62697,2024-09-19,774,10,Electronics,Headphones,2,471.12,Bank Transfer,Murrayville,,M,25,3,9,3,942.24,942.24,2.5714285714285716,2.8181818181818183,1.0,306.53,243.93133333333333,2
92429,2024-09-20,710,10,Electronics,Headphones,4,303.16,Cash on Delivery,Jonesville,4.0,M,50,4,9,3,1212.64,1212.64,2.5714285714285716,2.869565217391304,2.0,471.12,243.93133333333333,4
36855,2024-09-22,132,10,Electronics,Headphones,2,301.92,Cash on Delivery,Port Jo,,F,43,6,9,3,603.84,603.84,2.7142857142857144,2.8333333333333335,4.0,303.16,243.93133333333333,2
71005,2024-09-26,203,10,Electronics,Headphones,3,129.35,Credit Card,Grahamhaven,5.0,M,28,3,9,3,388.05,388.04999999999995,3.0,2.84,2.0,301.92,243.93133333333333,3
62444,2024-10-14,222,10,Electronics,Headphones,3,352.35,Cash on Delivery,South Carriefurt,5.0,M,70,0,10,4,1057.0500000000002,1057.0500000000002,2.857142857142857,2.8461538461538463,3.0,129.35,243.93133333333333,3
40540,2024-10-25,509,10,Electronics,Headphones,3,492.35,Credit Card,North Jimmyborough,5.0,M,72,4,10,4,1477.0500000000002,1477.0500000000002,2.5714285714285716,2.8518518518518516,3.0,352.35,243.93133333333333,3
88142,2024-11-09,992,10,Electronics,Headphones,3,228.85,Bank Transfer,Carlville,1.0,F,50,5,11,4,686.55,686.55,2.857142857142857,2.857142857142857,3.0,492.35,243.93133333333333,3
79715,2024-11-22,977,10,Electronics,Headphones,5,196.87,Credit Card,West Crystal,3.0,F,38,4,11,4,984.35,984.35,3.2857142857142856,2.9310344827586206,3.0,228.85,243.93133333333333,5
25561,2024-11-23,275,10,Electronics,Headphones,1,330.94,Credit Card,Port Samanthafort,5.0,F,31,5,11,4,330.94,330.94,2.857142857142857,2.8666666666666667,5.0,196.87,243.93133333333333,1
88885,2024-12-13,393,10,Electronics,Headphones,1,112.93,Cash on Delivery,Port Emily,5.0,M,27,4,12,4,112.93,112.93,2.7142857142857144,2.8666666666666667,1.0,330.94,243.93133333333333,1
13112,2024-12-15,202,10,Electronics,Headphones,2,182.06,Cash on Delivery,South Katherineside,3.0,,35,6,12,4,364.12,364.12,2.5714285714285716,2.7666666666666666,1.0,112.93,243.93133333333333,2
46326,2024-12-15,625,10,Electronics,Headphones,4,427.65,Cash on Delivery,Andersonchester,3.0,M,31,6,12,4,1710.6,1710.6,2.7142857142857144,2.8,2.0,182.06,243.93133333333333,4
94597,2024-12-28,241,10,Electronics,Headphones,2,302.59,Credit Card,Griffintown,5.0,F,28,5,12,4,605.18,605.18,2.5714285714285716,2.7666666666666666,4.0,427.65,243.93133333333333,2
19238,2025-01-11,517,10,Electronics,Headphones,2,108.34,Cash on Delivery,Donaldside,5.0,M,70,5,1,1,216.68,216.68,2.4285714285714284,2.6666666666666665,2.0,302.59,243.93133333333333,2
91976,2025-01-19,321,10,Electronics,Headphones,2,143.88,Bank Transfer,Fernandezside,4.0,M,74,6,1,1,287.76,287.76,2.0,2.6,2.0,108.34,243.93133333333333,2
99243,2025-01-25,739,10,Electronics,Headphones,2,10.72,Cash on Delivery,North Diane,3.0,F,55,5,1,1,21.44,21.44,2.142857142857143,2.566666666666667,2.0,143.88,243.93133333333333,2
34224,2025-01-27,347,10,Electronics,Headphones,5,410.38,Bank Transfer,Lynnland,5.0,F,35,0,1,1,2051.9,2051.9,2.7142857142857144,2.6,2.0,10.72,243.93133333333333,5
72286,2025-02-07,702,10,Electronics,Headphones,5,128.45,Credit Card,Robinhaven,2.0,M,58,4,2,1,642.25,642.25,3.142857142857143,2.7,5.0,410.38,243.93133333333333,5
99677,2025-02-15,622,10,Electronics,Headphones,4,325.73,Bank Transfer,Kennethstad,5.0,M,70,5,2,1,1302.92,1302.92,3.142857142857143,2.7,5.0,128.45,243.93133333333333,4
36683,2025-02-21,125,10,Electronics,Headphones,2,95.77,Cash on Delivery,Ellisland,,M,68,4,2,1,191.54,191.54,3.142857142857143,2.7,4.0,325.73,243.93133333333333,2
43043,2025-02-27,203,10,Electronics,Headphones,5,185.65,Bank Transfer,East Justintown,,F,24,3,2,1,928.25,928.25,3.5714285714285716,2.8,2.0,95.77,243.93133333333333,5
23687,2025-03-03,371,10,Electronics,Headphones,2,308.07,Credit Card,New Peterport,,F,68,0,3,1,616.14,616.14,3.5714285714285716,2.8333333333333335,5.0,185.65,243.93133333333333,2
48813,2025-03-14,395,10,Electronics,Headphones,1,191.02,Credit Card,West James,5.0,F,75,4,3,1,191.02,191.02,3.4285714285714284,2.7666666666666666,2.0,308.07,243.93133333333333,1
33156,2025-03-16,855,10,Electronics,Headphones,3,301.07,Cash on Delivery,New Danielberg,5.0,F,60,6,3,1,903.21,903.21,3.142857142857143,2.8,1.0,191.02,243.93133333333333,3
20636,2024-03-22,707,10,Electronics,Laptop,2,257.81,Bank Transfer,Parkerfurt,,F,31,4,3,1,515.62,515.62,2.0,2.0,0.0,257.81,248.814,2
92087,2024-03-26,888,10,Electronics,Laptop,4,26.2,Credit Card,South Michael,5.0,F,21,1,3,1,104.8,104.8,3.0,3.0,2.0,257.81,248.814,4
62699,2024-04-11,722,10,Electronics,Laptop,4,19.28,Bank Transfer,Michaelchester,4.0,M,36,3,4,2,77.12,77.12,3.3333333333333335,3.3333333333333335,4.0,26.2,248.814,4
22360,2024-04-19,766,10,Electronics,Laptop,3,192.92,Credit Card,Port Maxwell,4.0,M,68,4,4,2,578.76,578.76,3.25,3.25,4.0,19.28,248.814,3
61065,2024-04-20,988,10,Electronics,Laptop,1,465.66,Cash on Delivery,West Rebekahland,1.0,M,25,5,4,2,465.66,465.66,2.8,2.8,3.0,192.92,248.814,1
10679,2024-04-23,819,10,Electronics,Laptop,4,192.51,Cash on Delivery,Douglashaven,4.0,,53,1,4,2,770.04,770.04,3.0,3.0,1.0,465.66,248.814,4
41333,2024-05-04,459,10,Electronics,Laptop,3,398.31,Cash on Delivery,Reidville,4.0,M,43,5,5,2,1194.93,1194.93,3.0,3.0,4.0,192.51,248.814,3
42097,2024-05-08,317,10,Electronics,Laptop,3,213.16,Bank Transfer,West Daniel,5.0,F,63,2,5,2,639.48,639.48,3.142857142857143,3.0,3.0,398.31,248.814,3
57366,2024-05-09,267,10,Electronics,Laptop,2,331.86,Bank Transfer,West Joshuahaven,4.0,F,32,3,5,2,663.72,663.72,2.857142857142857,2.888888888888889,3.0,213.16,248.814,2
55438,2024-06-09,716,10,Electronics,Laptop,3,82.65,Cash on Delivery,Port Jenniferchester,3.0,M,51,6,6,2,247.95,247.95000000000002,2.7142857142857144,2.9,2.0,331.86,248.814,3
18819,2024-06-16,775,10,Electronics,Laptop,4,476.13,Cash on Delivery,Wesleyborough,4.0,F,70,6,6,2,1904.52,1904.52,2.857142857142857,3.0,3.0,82.65,248.814,4
12544,2024-07-02,958,10,Electronics,Laptop,3,153.12,Bank Transfer,Webermouth,1.0,M,28,1,7,3,459.36,459.36,3.142857142857143,3.0,4.0,476.13,248.814,3
53928,2024-07-18,624,10,Electronics,Laptop,5,257.73,Bank Transfer,Butlerton,5.0,F,35,3,7,3,1288.65,1288.65,3.2857142857142856,3.1538461538461537,3.0,153.12,248.814,5
52278,2024-07-25,749,10,Electronics,Laptop,3,461.91,Bank Transfer,East Sarah,3.0,M,21,3,7,3,1385.73,1385.73,3.2857142857142856,3.142857142857143,5.0,257.73,248.814,3
17439,2024-08-12,520,10,Electronics,Laptop,4,462.82,Bank Transfer,Marieborough,5.0,M,55,0,8,3,1851.28,1851.28,3.4285714285714284,3.2,3.0,461.91,248.814,4
32285,2024-08-23,978,10,Electronics,Laptop,1,127.53,Cash on Delivery,West Danielborough,,M,43,4,8,3,127.53,127.53,3.2857142857142856,3.0625,4.0,462.82,248.814,1
47342,2024-08-30,141,10,Electronics,Laptop,4,226.23,Credit Card,Port Tammyberg,5.0,M,59,4,8,3,904.92,904.92,3.4285714285714284,3.1176470588235294,1.0,127.53,248.814,4
58363,2024-09-02,536,10,Electronics,Laptop,5,87.27,Credit Card,New Louis,5.0,M,63,0,9,3,436.35,436.34999999999997,3.5714285714285716,3.2222222222222223,4.0,226.23,248.814,5
71237,2024-09-05,588,10,Electronics,Laptop,4,264.15,Cash on Delivery,Brentbury,3.0,F,57,3,9,3,1056.6,1056.6,3.7142857142857144,3.263157894736842,5.0,87.27,248.814,4
25370,2024-09-09,576,10,Electronics,Laptop,1,366.61,Cash on Delivery,Port Markport,2.0,F,57,0,9,3,366.61,366.61,3.142857142857143,3.15,4.0,264.15,248.814,1
61427,2024-09-17,410,10,Electronics,Laptop,4,221.54,Cash on Delivery,New Sean,3.0,M,71,1,9,3,886.16,886.16,3.2857142857142856,3.1904761904761907,1.0,366.61,248.814,4
42739,2024-09-29,149,10,Electronics,Laptop,5,486.9,Credit Card,Jenniferville,5.0,M,43,6,9,3,2434.5,2434.5,3.4285714285714284,3.272727272727273,4.0,221.54,248.814,5
74049,2024-10-07,354,10,Electronics,Laptop,5,292.09,Bank Transfer,West Jonathon,3.0,F,46,0,10,4,1460.4499999999998,1460.4499999999998,4.0,3.347826086956522,5.0,486.9,248.814,5
35246,2024-10-11,209,10,Electronics,Laptop,3,152.68,Bank Transfer,West Lisa,5.0,F,46,4,10,4,458.04,458.04,3.857142857142857,3.3333333333333335,5.0,292.09,248.814,3
59266,2024-10-14,405,10,Electronics,Laptop,2,486.1,Cash on Delivery,North Michaelborough,4.0,F,63,0,10,4,972.2,972.2,3.4285714285714284,3.28,3.0,152.68,248.814,2
24025,2024-10-16,761,10,Electronics,Laptop,5,62.46,Credit Card,Brooksmouth,,F,54,2,10,4,312.3,312.3,3.5714285714285716,3.3461538461538463,2.0,486.1,248.814,5
14487,2024-11-01,923,10,Electronics,Laptop,5,60.82,Cash on Delivery,South Melinda,4.0,F,56,4,11,4,304.1,304.1,4.142857142857143,3.4074074074074074,5.0,62.46,248.814,5
61360,2024-12-03,544,10,Electronics,Laptop,3,457.44,Cash on Delivery,Myershaven,5.0,M,60,1,12,4,1372.32,1372.32,4.0,3.392857142857143,5.0,60.82,248.814,3
75434,2024-12-03,775,10,Electronics,Laptop,3,256.12,Cash on Delivery,Craigmouth,3.0,M,21,1,12,4,768.36,768.36,3.7142857142857144,3.3793103448275863,3.0,457.44,248.814,3
61329,2024-12-07,311,10,Electronics,Laptop,2,50.52,Bank Transfer,Ashleychester,5.0,M,74,5,12,4,101.04,101.04,3.2857142857142856,3.3333333333333335,3.0,256.12,248.814,2
69817,2024-12-12,100,10,Electronics,Laptop,4,179.94,Bank Transfer,West Jennifer,,F,18,3,12,4,719.76,719.76,3.4285714285714284,3.4,2.0,50.52,248.814,4
55539,2024-12-13,614,10,Electronics,Laptop,5,144.95,Credit Card,Jasonbury,5.0,F,59,4,12,4,724.75,724.75,3.857142857142857,3.433333333333333,4.0,179.94,248.814,5
68904,2024-12-16,957,10,Electronics,Laptop,4,266.13,Cash on Delivery,Chenmouth,5.0,F,25,0,12,4,1064.52,1064.52,3.7142857142857144,3.433333333333333,5.0,144.95,248.814,4
76076,2024-12-20,184,10,Electronics,Laptop,4,457.54,Bank Transfer,Suttonfort,4.0,F,29,4,12,4,1830.16,1830.16,3.5714285714285716,3.466666666666667,4.0,266.13,248.814,4
